"OPERATEUR","FILIERE","Année","Code Commune","Nom Commune","Code EPCI","Nom EPCI","Type EPCI","Code Département","Nom Département","Code Région","Nom Région","CODE CATEGORIE CONSOMMATION","CODE GRAND SECTEUR","CODE SECTEUR NAF2","Nb sites","Conso totale (MWh)","Conso moyenne (MWh)","Nombre de mailles secretisées","Conso totale à usages thermosensibles (MWh)","Conso totale à usages non thermosensibles (MWh)","Thermosensibilité totale (kWh DJU)","Conso moyenne à usages thermosensibles (MWh)","Conso moyenne à usages non thermosensibles (MWh)","Thermosensibilité moyenne (kWh DJU)","DJU à TR","DJU à TN","Taux de logements collectifs","Taux de résidences principales","Superficie des logements 30 à 40 m2","Superficie des logements 40 à 60 m2","Superficie des logements 60 à 80 m2","Superficie des logements 80 à 100 m2","Résidences principales avant 1919","Résidences principales de 1919 à 1945","Résidences principales de 1946 à 1970","Résidences principales de 1971 à 1990","Résidences principales de 1991 à 2005","Taux de chauffage électrique","Part thermosensible (%)","Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh)","Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh)","Nombre d'habitants","Superficie des logements <30 m2","Superficie des logements >100 m2","Résidences principales de 2006 à 2018","Résidences principales après 2019"
"Enedis","Electricité",2019,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","INCONNU",,43,391.836012874084,9.11246541567637,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","INDUSTRIE",,58,483.207336969291,8.33116098222916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","TERTIAIRE",,483,5317.12614464273,11.0085427425315,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84141","Vedène","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","RES","RESIDENTIEL",,5369,31868.2191924667,5.9355967950208,0,10112.3871368287,21755.832055638,6655.457665,1.88347683680921,4.05211995821159,1.23960843080648,1519.412735507,1517.039003623,,,,,,,,,,,,,31.7318864783607,10096.5888647667,1.88053433875334,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","AGRICULTURE","01",1,14.2793437158891,14.2793437158891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","10",1,9.28773974032358,9.28773974032358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","42",2,82.315319945293,41.1576599726465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","INDUSTRIE","43",1,31.5195330657076,31.5195330657076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","62",1,62.0145151343099,62.0145151343099,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","68",1,36.0730998304602,36.0730998304602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","70",1,128.75158659045,128.75158659045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","ENT","TERTIAIRE","84",1,137.000860860453,137.000860860453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","AGRICULTURE",,11,125.607012832303,11.4188193483912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","INCONNU",,9,99.4574288875877,11.0508254319542,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","INDUSTRIE",,12,165.935583495197,13.8279652912664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","PRO","TERTIAIRE",,119,1159.41848194518,9.74301245332084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2019,"84142","Velleron","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","84","Vaucluse","93","Provence-Alpes-Côte d'Azur","RES","RESIDENTIEL",,1510,11452.8005834509,7.58463614798073,0,3518.34909092303,7934.45149252787,2195.593754,2.33003251054505,5.25460363743568,1.4540355986755,1602.45905441897,1631.82520195474,,,,,,,,,,,,,30.7204256748082,3582.82522103162,2.37273193445803,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","10",1,119.285445811675,119.285445811675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","18",1,20.4196935836351,20.4196935836351,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","32",1,38.4271904135202,38.4271904135202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","41",1,6.56575143659971,6.56575143659971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","36",2,1022.43696480039,511.218482400195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","38",2,61.6282924714315,30.8141462357158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","45",3,104.079554019554,34.6931846731847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","47",20,8646.89618647763,432.344809323882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","55",1,74.6413674033436,74.6413674033436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","56",5,683.229948484844,136.645989696969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","64",1,26.5394393885395,26.5394393885395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","68",4,1258.73493640977,314.683734102442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","70",7,797.906826248886,113.986689464127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","71",1,35.6608980722523,35.6608980722523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","72",1,66.0539764860458,66.0539764860458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","74",1,319.457,319.457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","84",11,706.141553979433,64.194686725403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","87",1,615.863333333333,615.863333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","96",1,74.705095298748,74.705095298748,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","AGRICULTURE",,5,51.6620285258176,10.3324057051635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INCONNU",,17,246.631698460536,14.5077469682668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INDUSTRIE",,47,530.664318534097,11.2907301815765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","TERTIAIRE",,715,6293.83486527648,8.80256624514193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30011","Les Angles","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","RES","RESIDENTIEL",,5026,28548.2269721546,5.6801088285226,0,6746.45835491831,21801.7686172363,4627.523058,1.34231165040157,4.33779717812103,0.920716883804218,1457.898376812,1525.250300725,,,,,,,,,,,,,23.6317945821948,7058.13093582638,1.40432370390497,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","AGRICULTURE","01",1,81.2486945200267,81.2486945200267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","11",1,952.555,952.555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","20",1,22.6068411081823,22.6068411081823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","23",2,1864.02104791006,932.01052395503,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","31",1,38.9959309930163,38.9959309930163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","35",2,45.2528333333333,22.6264166666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","36",1,124.589112023421,124.589112023421,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","38",1,283.697166666667,283.697166666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","47",2,262.664653206309,131.332326603155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","49",1,70.072,70.072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","56",2,141.152859575929,70.5764297879645,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","84",3,144.743327769224,48.2477759230747,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","85",2,131.767112315422,65.883556157711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","93",1,9.98763011284571,9.98763011284571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","AGRICULTURE",,11,37.4843187708764,3.40766534280695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INCONNU",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INDUSTRIE",,14,153.193583738956,10.9423988384969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","TERTIAIRE",,108,1131.57531725239,10.4775492338184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30209","Pujaut","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","RES","RESIDENTIEL",,1920,14600.9880644764,7.60468128358146,0,3196.71908542532,11404.2689790511,2192.689927,1.66495785699235,5.9397234265891,1.14202600364583,1457.898376812,1525.250300725,,,,,,,,,,,,,21.893854520728,3344.40097055343,1.74187550549658,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","10",2,363.38269808477,181.691349042385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","11",1,280.254833333333,280.254833333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","35",1,66.418,66.418,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","41",2,99.2865416743154,49.6432708371577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","36",2,612.849066514009,306.424533257004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","45",2,107.142697331031,53.5713486655155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","47",1,424.161929136317,424.161929136317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","55",3,300.869062105,100.289687368333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","56",2,243.46469190743,121.732345953715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","70",1,277.883405902633,277.883405902633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","84",9,960.916380112973,106.768486679219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","85",1,124.421047842516,124.421047842516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","93",1,71.5475065929156,71.5475065929156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","94",1,65.932,65.932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","AGRICULTURE",,17,157.34002254793,9.25529544399588,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INCONNU",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","INDUSTRIE",,15,91.3076327854648,6.08717551903099,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","PRO","TERTIAIRE",,191,1946.93058702358,10.1933538587622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30217","Rochefort-du-Gard","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","RES","RESIDENTIEL",,3515,27369.1746900416,7.78639393742293,0,6278.82591129019,21090.3487787514,4306.765143,1.78629471160461,6.00009922581832,1.22525324125178,1457.898376812,1525.250300725,,,,,,,,,,,,,22.9412321796271,6568.8948295127,1.86881787468356,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","AGRICULTURE","01",4,508.718368814841,127.17959220371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","10",1,36.3773991059207,36.3773991059207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","11",1,80.2179861564664,80.2179861564664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","20",1,354.979333333333,354.979333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","22",1,400.881778108894,400.881778108894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","25",1,17.422829273195,17.422829273195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","INDUSTRIE","43",1,70.8510178428397,70.8510178428397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","36",5,804.476227882282,160.895245576456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","45",2,75.5079804630617,37.7539902315308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","46",3,162.63019040224,54.2100634674133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","47",5,1178.0625119431,235.61250238862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","49",1,169.404,169.404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","52",3,514.441997967163,171.480665989054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","70",2,59.756911609956,29.878455804978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","72",1,109.529528650607,109.529528650607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","84",10,486.98541229173,48.698541229173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","85",1,140.194,140.194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enedis","Electricité",2020,"30221","Roquemaure","248400251","Communauté d'agglomération du Grand Avignon (COGA)","CA","30","Gard","76","Occitanie","ENT","TERTIAIRE","87",1,372.99188704718,372.99188704718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
